"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-21","0.00",,,,"52","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-22","0.46",,,,"40","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-23","0.06",,,,"49","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-24","0.00",,,,"53","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-25","0.00",,,,"64","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-26","0.00",,,,"62","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-27","0.16",,,,"59","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-28","0.10",,,,"54","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-29","0.01",,,,"45","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-04-30","0.00",,,,"58","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-01","0.13",,,,"45","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-02","0.00",,,,"60","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-03","0.52",,,,"47","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-04","0.00",,,,"66","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-05","0.00",,,,"75","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-06","0.00",,,,"71","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-07","0.17",,,,"61","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-08","0.25",,,,"51","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-09","0.07",,,,"43","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-10","0.00",,,,"56","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-11","0.00",,,,"61","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-12","0.31",,,,"51","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-13","0.00",,,,"59","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-14","0.02",,,,"61","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-15","0.00",,,,"74","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-16","0.61",,,,"74","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-17","0.00",,,,"72","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-18","0.00",,,,"72","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-19","0.10",,,,"58","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-20","0.01",,,,"51","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-21","0.00",,,,"54","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-22","0.00",,,,"54","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-23","0.00",,,,"62","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-24","0.00",,,,"64","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-25","0.00",,,,"75","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-26","0.00",,,,"80","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-27","0.04",,,,"75","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-28","0.54",,,,"56","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-29","0.65",,,,"57","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-30","0.63",,,,"53","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-05-31","0.11",,,,"60","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-01","0.00",,,,"64","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-02","0.00",,,,"68","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-03","0.24",,,,"68","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-04","0.25",,,,"70","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-05","0.29",,,,"72","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-06","0.29",,,,"63","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-07","0.00",,,,"69","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-08","0.00",,,,"65","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-09","0.00",,,,"77","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-10","0.00",,,,"84","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-11","0.05",,,,"80","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-12","0.12",,,,"63","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-13","0.13",,,,"62","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-14","0.00",,,,"58","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-15","0.00",,,,"72","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-16","0.00",,,,"81","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-17","0.00",,,,"91","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-18","0.00",,,,"88","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-19","0.54",,,,"66","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-20","0.04",,,,"63","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-21","0.00",,,,"73","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-22","0.00",,,,"83","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-23","0.00",,,,"86","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-24","0.01",,,,"77","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-25","0.00",,,,"69","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-26","0.00",,,,"79","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-27","0.00",,,,"87","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-28","0.02",,,,"93","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-29","0.00",,,,"84","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-06-30","0.00",,,,"81","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-01","0.00",,,,"87","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-02","0.00",,,,"87","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-03","0.10",,,,"79","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-04","0.10",,,,"81","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-05","0.09",,,,"79","58"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-06","0.00",,,,"89","51"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-07","0.00",,,,"89","60"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-08","0.00",,,,"93","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-09","0.00",,,,"91","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-10","0.00",,,,"86","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-11","0.00",,,,"84","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-12","0.00",,,,"92","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-13","0.25",,,,"97","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-14","0.00",,,,"91","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-15","0.09",,,,"86","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-16","0.01",,,,"95","56"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-17","0.03",,,,"101","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-18","0.02",,,,"94","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-19","0.00",,,,"90","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-20","0.00",,,,"93","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-21","0.00",,,,"92","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-22","0.00",,,,"97","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-23","0.00",,,,"88","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-24","0.00",,,,"88","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-25","0.00",,,,"87","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-26","0.00",,,,"88","58"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-27","0.00",,,,"92","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-28","0.00",,,,"91","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-29","0.10",,,,"97","51"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-30","0.00",,,,"94","58"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-07-31","0.00",,,,"97","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-01","0.00",,,,"100","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-02","0.00",,,,"94","66"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-03","0.00",,,,"92","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-04","0.01",,,,"98","56"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-05","0.39",,,,"83","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-06","0.09",,,,"61","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-07","0.00",,,,"85","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-08","0.00",,,,"93","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-09","0.00",,,,"97","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-10","0.00",,,,"97","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-11","0.00",,,,"93","59"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-12","0.00",,,,"97","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-13","0.07",,,,"92","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-14","0.00",,,,"93","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-15","0.00",,,,"93","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-16","0.00",,,,"96","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-17","0.00",,,,"95","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-18","0.00",,,,"89","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-19","0.00",,,,"86","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-20","0.00",,,,"94","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-21","0.10",,,,"92","54"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-22","0.00",,,,"92","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-23","0.00",,,,"89","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-24","0.00",,,,"78","57"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-25","0.08",,,,"80","59"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-26","0.00",,,,"87","51"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-27","0.00",,,,"85","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-28","0.00",,,,"78","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-29","0.00",,,,"88","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-30","0.00",,,,"95","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-08-31","0.00",,,,"97","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-01","0.00",,,,"96","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-02","0.00",,,,"91","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-03","0.00",,,,"102","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-04","0.00",,,,"96","56"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-05","0.00",,,,"97","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-06","0.00",,,,"95","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-07","0.02",,,,"102","51"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-08","0.09",,,,"76","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-09","0.00",,,,"60","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-10","0.00",,,,"76","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-11","0.00",,,,"89","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-12","0.00",,,,"88","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-13","0.00",,,,"83","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-14","0.01",,,,"72","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-15","0.00",,,,"77","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-16","0.07",,,,"63","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-17","0.00",,,,"74","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-18","0.01",,,,"76","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-19","0.00",,,,"84","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-20","0.00",,,,"55","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-21","0.00",,,,"54","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-22","0.24",,,,"68","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-23","0.01",,,,"72","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-24","0.00",,,,"74","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-25","0.00",,,,"79","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-26","0.00",,,,"84","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-27","0.00",,,,"87","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-28","0.00",,,,"89","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-29","0.00",,,,"83","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-09-30","0.03",,,,"57","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-01","0.31",,,,"53","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-02","0.55",,,,"64","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-03","0.15",,,,"63","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-04","0.00",,,,"73","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-05","0.00",,,,"76","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-06","0.00",,,,"59","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-07","0.00",,,,"63","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-08","0.00",,,,"72","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-09","0.00",,,,"76","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-10","0.00",,,,"76","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-11","0.01",,,,"66","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-12","0.00",,,,"70","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-13","0.00",,,,"70","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-14","0.00",,,,"73","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-15","0.00",,,,"63","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-16","0.00",,,,"64","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-17","0.00",,,,"77","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-18","0.00",,,,"79","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-19","0.00",,,,"77","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-20","0.00",,,,"76","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-21","0.07",,,,"71","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-22","0.98",,,,"47","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-23","0.19",,,,"35","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-24","0.00",,,,"46","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-25","0.00",,,,"48","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-26","0.00",,,,"50","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-27","0.00",,,,"48","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-28","0.00",,,,"56","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-29","0.00",,,,"58","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-30","0.00",,,,"58","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-10-31","0.00",,,,"64","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-01","0.00",,,,"68","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-02","0.11",,,,"54","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-03","0.04",,,,"34","17"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-04","0.00",,,,"44","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-05","0.03",,,,"50","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-06","0.00",,,,"42","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-07","0.22",,,,"22","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-08","0.16",,,,"20","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-09","0.01",,,,"11","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-10","0.00",,,,"21","-1"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-11","0.00",,,,"29","6"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-12","0.00",,,,"32","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-13","0.00",,,,"29","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-14","0.00",,,,"30","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-15","0.00",,,,"34","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-16","0.00",,,,"37","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-17","0.00",,,,"25","-4"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-18","0.00",,,,"21","-5"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-19","0.00",,,,"35","7"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-20","0.00",,,,"40","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-21","0.00",,,,"42","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-22","0.00",,,,"44","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-23","0.00",,,,"42","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-24","0.00",,,,"44","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-25","0.00",,,,"57","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-26","0.02",,,,"46","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-27","0.01",,,,"40","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-28","0.00",,,,"27","2"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-29","0.00",,,,"13","1"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-11-30","0.00",,,,"39","-2"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-01","0.02",,,,"43","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-02","0.00",,,,"28","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-03","0.00",,,,"37","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-04","0.27",,,,"33","12"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-05","0.18",,,,"35","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-06","0.00",,,,"35","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-07","0.00",,,,"38","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-08","0.00",,,,"34","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-09","0.00",,,,"35","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-10","0.00",,,,"45","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-11","0.00",,,,"45","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-12","0.06",,,,"31","13"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-13","0.01",,,,"23","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-14","0.00",,,,"29","11"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-15","0.00",,,,"24","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-16","0.00",,,,"28","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-17","0.00",,,,"29","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-18","0.00",,,,"26","3"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-19","0.00",,,,"3","-7"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-20","0.00",,,,"0","-4"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-21","0.00",,,,"-3","-26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-22","0.00",,,,"-11","-26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-23","0.00",,,,"36","-21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-24","0.00",,,,"45","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-25","0.00",,,,"48","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-26","0.00",,,,"52","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-27","0.03",,,,"54","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-28","0.00",,,,"43","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-29","0.00",,,,"38","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-30","0.00",,,,"43","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2022-12-31","0.01",,,,"40","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-01","0.00",,,,"36","17"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-02","0.00",,,,"31","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-03","0.00",,,,"36","16"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-04","0.00",,,,"37","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-05","0.00",,,,"44","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-06","0.03",,,,"42","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-07","0.00",,,,"46","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-08","0.00",,,,"47","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-09","0.00",,,,"47","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-10","0.00",,,,"46","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-11","0.00",,,,"41","17"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-12","0.00",,,,"48","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-13","0.00",,,,"52","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-14","0.00",,,,"51","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-15","0.01",,,,"41","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-16","0.00",,,,"41","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-17","0.00",,,,"38","14"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-18","0.00",,,,"36","22"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-19","0.00",,,,"36","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-20","0.00",,,,"33","18"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-21","0.00",,,,"36","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-22","0.00",,,,"32","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-23","0.00",,,,"38","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-24","0.00",,,,"34","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-25","0.00",,,,"33","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-26","0.00",,,,"44","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-27","0.31",,,,"37","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-28","0.02",,,,"25","-9"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-29","0.00",,,,"-3","-25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-30","0.00",,,,"11","-20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-01-31","0.00",,,,"22","9"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-01","0.00",,,,"36","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-02","0.00",,,,"41","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-03","0.00",,,,"51","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-04","0.00",,,,"49","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-05","0.00",,,,"50","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-06","0.00",,,,"44","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-07","0.00",,,,"50","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-08","0.00",,,,"40","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-09","0.00",,,,"39","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-10","0.00",,,,"48","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-11","0.00",,,,"49","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-12","0.00",,,,"51","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-13","0.03",,,,"51","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-14","0.24",,,,"29","4"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-15","0.00",,,,"23","-11"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-16","0.00",,,,"33","8"
"USW00024150","LIVINGSTON AIRPORT, MT US","2023-02-17","0.00",,,,"39","25"
